UserId,Date,Time,Operator,Transaction_type,Direction,Amount,Currency,New_balance,Anonymized_Content
USER_1,2025-02-26,07:09:33,MobileMoney,transaction,OUT,500.0,XAF,3486.0,"Une transaction de 500 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-02-26 07:09:24. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 3486 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : [PHONE_0076]. ID de transaction externe : 4366214361408049325. Loi de Finances 2025: Les frais de transfert et de retrait incluent une taxe de 0,2% du montant de la transaction desormais majorée de 4FCFA. Plus d'info au 8787."
USER_1,2025-03-01,17:21:57,MobileMoney,transaction,OUT,500.0,XAF,2986.0,"Une transaction de 500 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-03-01 17:21:48. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 2986 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : [PHONE_8854]. ID de transaction externe : 2336292305561224987. Loi de Finances 2025: Les frais de transfert et de retrait incluent une taxe de 0,2% du montant de la transaction desormais majorée de 4FCFA. Plus d'info au 8787."
USER_1,2025-03-04,10:36:41,MobileMoney,transaction,OUT,500.0,XAF,2486.0,"Une transaction de 500 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-03-04 10:36:32. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 2486 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : [PHONE_8652]. ID de transaction externe : 3268335148741537759. Loi de Finances 2025: Les frais de transfert et de retrait incluent une taxe de 0,2% du montant de la transaction desormais majorée de 4FCFA. Plus d'info au 8787."
USER_1,2025-03-10,15:23:15,MobileMoney,transaction,OUT,500.0,XAF,1986.0,"Une transaction de 500 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-03-10 15:22:47. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 1986 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : [PHONE_3538]. ID de transaction externe : 1249956067760215373. Loi de Finances 2025: Les frais de transfert et de retrait incluent une taxe de 0,2% du montant de la transaction desormais majorée de 4FCFA. Plus d'info au 8787."
USER_1,2025-03-14,18:48:31,MobileMoney,transaction,OUT,500.0,XAF,1486.0,"Une transaction de 500 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-03-14 18:48:19. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 1486 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : [PHONE_5288]. ID de transaction externe : 4044523088313294484. Loi de Finances 2025: Les frais de transfert et de retrait incluent une taxe de 0,2% du montant de la transaction desormais majorée de 4FCFA. Plus d'info au 8787."
USER_1,2025-03-19,18:25:17,MobileMoney,transfert,IN,51000.0,XAF,52486.0,Vous avez recu 51000 XAF de [CONTACT_9162] ([PHONE_9695]) sur votre compte mobile money à 2025-03-19 18:25:17. Message de l'expéditeur: 0000. Votre nouveau solde: 52486 XAF. FRAIS: FCFA 0. Financial Transaction Id: [PHONE_0944].
USER_1,2025-03-20,10:59:24,MobileMoney,retrait,OUT,50000.0,FCFA,1732.0,"Vous avez effectue avec succes le retrait de 50000 FCFA de votre compte mobi[CONTACT_D918] money  chez  [CONTACT_D918] 2025-03-20 10:57:22. Votre nouveau solde est de:1732 FCFA. Transaction Id: [PHONE_5880]. Loi de Finances 2025: Les frais de transfert et de retrait incluent une taxe de 0,2% du montant de la transaction desormais majorée de 4FCFA. Plus d'info au 8787."
USER_1,2025-03-20,18:54:05,MobileMoney,transaction,OUT,500.0,XAF,1232.0,"Une transaction de 500 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-03-20 18:53:54. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 1232 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : [PHONE_7498]. ID de transaction externe : 7830056584385671814. Loi de Finances 2025: Les frais de transfert et de retrait incluent une taxe de 0,2% du montant de la transaction desormais majorée de 4FCFA. Plus d'info au 8787."
USER_1,2025-03-28,20:03:17,MobileMoney,transaction,OUT,500.0,XAF,732.0,"Une transaction de 500 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-03-28 20:03:05. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 732 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : [PHONE_9145]. ID de transaction externe : 8827294778221249969. Souscrivez a MoMo Helep avec *126*61# et completez vos transactions : meme sans argent, initiez vos paiements et transferts et MoMo completera le montant."
USER_1,2025-04-07,11:05:07,MobileMoney,transaction,OUT,500.0,XAF,232.0,"Une transaction de 500 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-04-07 11:05:03. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 232 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : [PHONE_0911]. ID de transaction externe : 501798259287341417. Souscrivez a MoMo Helep avec *126*61# et completez vos transactions : meme sans argent, initiez vos paiements et transferts et MoMo completera le montant."
USER_1,2025-04-23,08:48:38,MobileMoney,transfert,IN,500.0,XAF,732.0,Vous avez recu 500 XAF de [CONTACT_A14D] ([PHONE_3120]) sur votre compte mobile money à 2025-04-23 08:48:36. Message de l'expéditeur: transfert . Votre nouveau solde: 732 XAF. FRAIS: FCFA 0. Financial Transaction Id: [PHONE_5051].
USER_1,2025-04-23,13:01:12,MobileMoney,transaction,OUT,500.0,XAF,232.0,"Une transaction de 500 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-04-23 13:01:02. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 232 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : [PHONE_6993]. ID de transaction externe : 6967264163246910887. Souscrivez a MoMo Helep avec *126*61# et completez vos transactions : meme sans argent, initiez vos paiements et transferts et MoMo completera le montant."
USER_1,2025-05-08,16:07:58,MobileMoney,transfert,IN,18000.0,XAF,18232.0,Vous avez recu 18000 XAF de [CONTACT_136F] [CONTACT_B812] ([PHONE_1073]) sur votre compte mobile money à 2025-05-08 16:07:57. Message de l'expéditeur: 1. Votre nouveau solde: 18232 XAF. FRAIS: FCFA 0. Financial Transaction Id: [PHONE_6955].
USER_1,2025-05-09,21:53:42,MobileMoney,transfert,OUT,8500.0,FCFA,9678.0,"Transfert de 8500 FCFA effectue avec succes a [CONTACT_136E] ([PHONE_5911]) le 2025-05-09 21:53:41. FRAIS 54 FCFA. transaction Id: [PHONE_1292]. Reference: 1. Nouveau solde est: 9678 FCFA. Souscrivez a MoMo Helep avec *126*61# et completez vos transactions : meme sans argent, initiez vos paiements et transferts et MoMo completera le montant."
USER_1,2025-05-10,10:41:02,MobileMoney,transaction,OUT,500.0,XAF,9178.0,"Une transaction de 500 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-05-10 10:40:54. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 9178 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : [PHONE_3409]. ID de transaction externe : 1738945057110009093. Souscrivez a MoMo Helep avec *126*61# et completez vos transactions : meme sans argent, initiez vos paiements et transferts et MoMo completera le montant."
USER_1,2025-05-12,08:41:46,MobileMoney,transaction,OUT,500.0,XAF,8678.0,"Une transaction de 500 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-05-12 08:41:44. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 8678 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : [PHONE_6988]. ID de transaction externe : 6928410054767067856. Souscrivez a MoMo Helep avec *126*61# et completez vos transactions : meme sans argent, initiez vos paiements et transferts et MoMo completera le montant."
USER_1,2025-05-27,14:36:33,MobileMoney,transaction,OUT,500.0,XAF,8178.0,"Une transaction de 500 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-05-27 14:36:21. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 8178 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : [PHONE_8010]. ID de transaction externe : 6712490196478745608. Souscrivez a MoMo Helep avec *126*61# et completez vos transactions : meme sans argent, initiez vos paiements et transferts et MoMo completera le montant."
USER_1,2025-05-30,15:35:34,MobileMoney,transaction,OUT,500.0,XAF,7678.0,"Une transaction de 500 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-05-30 15:35:23. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 7678 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : [PHONE_1386]. ID de transaction externe : 7222713744024545693. Souscrivez a MoMo Helep avec *126*61# et completez vos transactions : meme sans argent, initiez vos paiements et transferts et MoMo completera le montant."
USER_1,2025-05-31,17:16:13,MobileMoney,transfert,IN,3054.0,XAF,10732.0,Vous avez recu 3054 XAF de Mathieu francois eyaan abega ([PHONE_2321]) sur votre compte mobile money à 2025-05-31 17:16:12. Message de l'expéditeur: moi. Votre nouveau solde: 10732 XAF. FRAIS: FCFA 0. Financial Transaction Id: [PHONE_3192].
USER_1,2025-06-02,20:46:27,MobileMoney,transaction,OUT,500.0,XAF,10232.0,"Une transaction de 500 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-06-02 20:46:15. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 10232 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : [PHONE_2668]. ID de transaction externe : 3027376226452579509. Souscrivez a MoMo Helep avec *126*61# et completez vos transactions : meme sans argent, initiez vos paiements et transferts et MoMo completera le montant."
USER_1,2025-06-02,20:47:53,MobileMoney,transfert,IN,1000.0,XAF,11232.0,Vous avez recu 1000 XAF de [CONTACT_A14D] ([PHONE_3120]) sur votre compte mobile money à 2025-06-02 20:47:52. Message de l'expéditeur: 1. Votre nouveau solde: 11232 XAF. FRAIS: FCFA 0. Financial Transaction Id: [PHONE_4003].
USER_1,2025-06-06,23:19,MobileMoney,transaction,OUT,500.0,XAF,10732.0,"Une transaction de 500 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-06-06 23:18:49. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 10732 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : [PHONE_2447]. ID de transaction externe : 9037328711864803262. Souscrivez a MoMo Helep avec *126*61# et completez vos transactions : meme sans argent, initiez vos paiements et transferts et MoMo completera le montant."
USER_1,2025-06-10,13:56,MobileMoney,transaction,OUT,500.0,XAF,10232.0,"Une transaction de 500 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-06-10 13:55:49. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 10232 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : [PHONE_8198]. ID de transaction externe : 1696495359813784617. Souscrivez a MoMo Helep avec *126*61# et completez vos transactions : meme sans argent, initiez vos paiements et transferts et MoMo completera le montant."
USER_1,2025-06-10,15:26:09,MobileMoney,transfert,OUT,5100.0,FCFA,5078.0,"Transfert de 5100 FCFA effectue avec succes a [CONTACT_5FAA] ([PHONE_2953]) le 2025-06-10 15:26:07. FRAIS 54 FCFA. transaction Id: [PHONE_6498]. Reference: 1. Nouveau solde est: 5078 FCFA. Souscrivez a MoMo Helep avec *126*61# et completez vos transactions : meme sans argent, initiez vos paiements et transferts et MoMo completera le montant."
USER_1,2025-06-17,13:42:05,MobileMoney,transaction,OUT,100.0,XAF,4978.0,"Une transaction de 100 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-06-17 13:41:53. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 4978 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : [PHONE_4152]. ID de transaction externe : 7154807790751158299. Souscrivez a MoMo Helep avec *126*61# et completez vos transactions : meme sans argent, initiez vos paiements et transferts et MoMo completera le montant."
USER_1,2025-06-20,08:06:19,MobileMoney,transaction,OUT,100.0,XAF,4878.0,"Une transaction de 100 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-06-20 08:06:07. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 4878 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : [PHONE_0041]. ID de transaction externe : 8184743607807748344. Souscrivez a MoMo Helep avec *126*61# et completez vos transactions : meme sans argent, initiez vos paiements et transferts et MoMo completera le montant."
USER_1,2025-06-25,07:42:45,MobileMoney,transaction,OUT,100.0,XAF,4778.0,"Une transaction de 100 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-06-25 07:42:43. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 4778 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : [PHONE_1258]. ID de transaction externe : 7086768172552871115. Souscrivez a MoMo Helep avec *126*61# et completez vos transactions : meme sans argent, initiez vos paiements et transferts et MoMo completera le montant."
USER_1,2025-06-27,07:37:42,MobileMoney,transaction,OUT,500.0,XAF,4278.0,"Une transaction de 500 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-06-27 07:37:14. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 4278 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : [PHONE_4035]. ID de transaction externe : 243729734142585848. Souscrivez a MoMo Helep avec *126*61# et completez vos transactions : meme sans argent, initiez vos paiements et transferts et MoMo completera le montant."
USER_1,2025-07-28,16:06:28,MobileMoney,transfert,IN,100.0,XAF,4378.0,An adjustment has been made and 100 XAF has been added to your mobile money account 93142019 at 2025-07-28 16:06:27. Message: MOMO GIFT CAMPAIGN. Your new balance: 4378 XAF. Financial Transaction Id: [PHONE_3215].
USER_1,2025-07-28,23:28:53,MobileMoney,transaction,OUT,500.0,XAF,3878.0,"Une transaction de 500 XAF effectuee par MTNC BUNDLES_FORFAITS   (MTN_Bundles) sur votre compte d'argent mobile s'est terminee avec succes a 2025-07-28 23:28:42. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 3878 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : [PHONE_5566]. ID de transaction externe : 7304070136564245237. Souscrivez a MoMo Helep avec *126*61# et completez vos transactions : meme sans argent, initiez vos paiements et transferts et MoMo completera le montant."
